"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 15:00","2018","01","21","15:00","3.7","","-7.6","","44","","18","","5","","64.4","","88.14","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 16:00","2018","01","21","16:00","2.8","","-7.2","","48","","18","","7","","64.4","","88.10","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 17:00","2018","01","21","17:00","0.7","","-6.8","","58","","36","","2","","64.4","","88.06","","","","","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 18:00","2018","01","21","18:00","-0.1","","-7.0","","60","","30","","4","","24.1","","88.01","","","","-1","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 19:00","2018","01","21","19:00","-0.2","","-7.5","","58","","31","","7","","24.1","","87.97","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 20:00","2018","01","21","20:00","-2.3","","-7.3","","68","","36","","1","","24.1","","87.96","","","","-3","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 21:00","2018","01","21","21:00","-1.8","","-7.0","","68","","24","","9","","24.1","","87.98","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 22:00","2018","01","21","22:00","-2.4","","-7.8","","67","","32","","4","","24.1","","87.97","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-21 23:00","2018","01","21","23:00","-0.9","","-8.7","","56","","22","","12","","24.1","","88.00","","","","-5","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 00:00","2018","01","22","00:00","-0.8","","-9.2","","53","","24","","9","","24.1","","88.03","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 01:00","2018","01","22","01:00","2.0","","-9.5","","42","","31","","14","","24.1","","88.06","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 02:00","2018","01","22","02:00","1.0","","-10.5","","42","","23","","13","","24.1","","88.09","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 03:00","2018","01","22","03:00","-0.2","","-11.2","","43","","22","","10","","24.1","","88.17","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 04:00","2018","01","22","04:00","-2.7","","-12.5","","47","","19","","7","","24.1","","88.21","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 05:00","2018","01","22","05:00","-3.7","","-12.2","","52","","19","","10","","24.1","","88.22","","","","-8","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 06:00","2018","01","22","06:00","-3.7","","-11.3","","56","","19","","10","","24.1","","88.22","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 07:00","2018","01","22","07:00","-3.5","","-11.1","","56","","22","","9","","24.1","","88.23","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 08:00","2018","01","22","08:00","-2.4","","-12.5","","46","","3","","3","","32.2","","88.32","","","","-4","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 09:00","2018","01","22","09:00","-2.5","","-11.9","","49","","15","","3","","64.4","","88.37","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 10:00","2018","01","22","10:00","-1.8","","-12.1","","46","","15","","5","","64.4","","88.44","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 11:00","2018","01","22","11:00","0.5","","-11.3","","41","","18","","12","","64.4","","88.47","","","","","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 12:00","2018","01","22","12:00","4.0","","-12.0","","30","","27","","28","","64.4","","88.47","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 13:00","2018","01","22","13:00","4.3","","-12.3","","29","","28","","26","","64.4","","88.49","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 14:00","2018","01","22","14:00","4.5","","-12.2","","29","","29","","25","","64.4","","88.53","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 15:00","2018","01","22","15:00","4.6","","-10.7","","32","","30","","27","","48.3","","88.56","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 16:00","2018","01","22","16:00","4.2","","-12.8","","28","","29","","27","","32.2","","88.64","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 17:00","2018","01","22","17:00","3.0","","-12.1","","32","","28","","18","","32.2","","88.70","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 18:00","2018","01","22","18:00","1.3","","-11.8","","37","","27","","18","","24.1","","88.74","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 19:00","2018","01","22","19:00","0.5","","-12.0","","39","","27","","12","","24.1","","88.78","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 20:00","2018","01","22","20:00","0.0","","-11.9","","41","","29","","19","","24.1","","88.83","","","","-5","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 21:00","2018","01","22","21:00","-0.2","","-11.8","","41","","29","","15","","24.1","","88.85","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 22:00","2018","01","22","22:00","-4.9","","-11.9","","58","","18","","6","","24.1","","88.88","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-22 23:00","2018","01","22","23:00","-1.3","","-11.3","","47","","29","","7","","24.1","","88.91","","","","-4","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 00:00","2018","01","23","00:00","-2.9","","-12.0","","50","","22","","4","","24.1","","88.92","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 01:00","2018","01","23","01:00","-4.6","","-11.9","","57","","5","","6","","24.1","","88.93","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 02:00","2018","01","23","02:00","-6.3","","-12.4","","62","","18","","10","","24.1","","88.97","","","","-11","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 03:00","2018","01","23","03:00","-7.5","","-12.1","","70","","18","","10","","24.1","","89.00","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 04:00","2018","01","23","04:00","-9.2","","-13.3","","72","","19","","10","","24.1","","89.04","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 05:00","2018","01","23","05:00","-7.2","","-12.7","","65","","20","","6","","24.1","","89.06","","","","-10","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 06:00","2018","01","23","06:00","-8.8","","-12.8","","73","","20","","9","","24.1","","89.07","","","","-13","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 07:00","2018","01","23","07:00","-6.7","","-11.9","","67","","19","","8","","24.1","","89.07","","","","-11","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 08:00","2018","01","23","08:00","-8.9","","-13.3","","70","","20","","9","","48.3","","89.05","","","","-14","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 09:00","2018","01","23","09:00","-9.3","","-13.0","","75","","19","","8","","48.3","","89.06","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 10:00","2018","01","23","10:00","-4.4","","-12.2","","55","","19","","7","","64.4","","89.06","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 11:00","2018","01","23","11:00","-2.0","","-11.5","","48","","16","","9","","64.4","","89.01","","","","-5","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 12:00","2018","01","23","12:00","1.5","","-12.8","","34","","26","","8","","64.4","","88.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 13:00","2018","01","23","13:00","2.2","","-14.0","","29","","26","","14","","64.4","","88.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 14:00","2018","01","23","14:00","2.4","","-14.6","","28","","22","","7","","64.4","","88.78","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 15:00","2018","01","23","15:00","0.8","","-10.9","","41","","18","","14","","64.4","","88.71","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 16:00","2018","01","23","16:00","-0.7","","-11.2","","45","","16","","12","","48.3","","88.67","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 17:00","2018","01","23","17:00","-2.8","","-10.1","","57","","17","","14","","32.2","","88.63","","","","-8","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 18:00","2018","01","23","18:00","-3.6","","-10.9","","57","","18","","17","","24.1","","88.53","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 19:00","2018","01","23","19:00","-4.0","","-10.8","","59","","19","","8","","24.1","","88.47","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 20:00","2018","01","23","20:00","-3.6","","-10.2","","60","","20","","8","","24.1","","88.38","","","","-7","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 21:00","2018","01","23","21:00","-4.6","","-9.6","","68","","19","","11","","24.1","","88.29","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 22:00","2018","01","23","22:00","-4.4","","-9.4","","68","","18","","11","","24.1","","88.14","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-23 23:00","2018","01","23","23:00","-3.9","","-9.4","","66","","16","","4","","24.1","","88.12","","","","-6","","Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 00:00","2018","01","24","00:00","-5.0","","-9.0","","74","","2","","6","","24.1","","88.10","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 01:00","2018","01","24","01:00","-5.0","","-9.1","","73","","36","","7","","24.1","","88.06","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 02:00","2018","01","24","02:00","-4.6","","-8.8","","73","","20","","5","","24.1","","88.03","","","","-7","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 03:00","2018","01","24","03:00","-5.6","","-9.2","","76","","33","","4","","24.1","","88.02","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 04:00","2018","01","24","04:00","-5.5","","-9.3","","75","","36","","1","","24.1","","87.99","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 05:00","2018","01","24","05:00","-4.8","","-9.1","","72","","36","","2","","24.1","","87.97","","","","-6","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 06:00","2018","01","24","06:00","-4.9","","-9.3","","71","","21","","4","","24.1","","87.97","","","","-7","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 07:00","2018","01","24","07:00","-5.0","","-9.8","","70","","29","","3","","24.1","","87.94","","","","-6","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 08:00","2018","01","24","08:00","-5.1","","-9.2","","73","","1","","4","","64.4","","87.91","","","","-7","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 09:00","2018","01","24","09:00","-6.0","","-10.2","","72","","","","0","","64.4","","87.91","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 10:00","2018","01","24","10:00","-4.4","","-10.1","","65","","17","","8","","64.4","","87.90","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 11:00","2018","01","24","11:00","-0.8","","-6.9","","63","","22","","8","","64.4","","87.91","","","","-4","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 12:00","2018","01","24","12:00","3.3","","-6.1","","50","","21","","9","","64.4","","87.93","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 13:00","2018","01","24","13:00","3.7","","-5.1","","53","","7","","5","","64.4","","87.87","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 14:00","2018","01","24","14:00","5.3","","-6.2","","43","","13","","7","","64.4","","87.84","","","","","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 15:00","2018","01","24","15:00","3.7","","-4.7","","54","","18","","7","","24.1","","87.82","","","","","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 16:00","2018","01","24","16:00","4.1","","-5.7","","49","","13","","12","","9.7","","87.81","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 17:00","2018","01","24","17:00","1.1","","-6.8","","56","","13","","10","","9.7","","87.77","","","","","","Haze"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 18:00","2018","01","24","18:00","-1.2","","-7.4","","63","","12","","4","","24.1","","87.77","","","","-3","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 19:00","2018","01","24","19:00","-2.5","","-7.8","","67","","15","","5","","24.1","","87.75","","","","-4","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 20:00","2018","01","24","20:00","-2.8","","-8.3","","66","","13","","4","","24.1","","87.64","","","","-4","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 21:00","2018","01","24","21:00","-3.0","","-6.8","","75","","2","","4","","24.1","","87.57","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 22:00","2018","01","24","22:00","-4.4","","-7.7","","78","","36","","1","","24.1","","87.59","","","","-5","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-24 23:00","2018","01","24","23:00","-5.2","","-8.2","","80","","4","","6","","24.1","","87.51","","","","-8","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 00:00","2018","01","25","00:00","-5.2","","-9.1","","75","","22","","8","","24.1","","87.48","","","","-9","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 01:00","2018","01","25","01:00"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 02:00","2018","01","25","02:00","-6.0","","-8.4","","83","","3","","3","","24.1","","87.48","","","","-7","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 03:00","2018","01","25","03:00","-8.1","","-10.2","","85","","35","","8","","24.1","","87.44","","","","-12","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 04:00","2018","01","25","04:00","-7.2","","-9.1","","86","","36","","1","","24.1","","87.41","","","","-8","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 05:00","2018","01","25","05:00","-7.7","","-9.5","","87","","18","","8","","24.1","","87.36","","","","-12","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 06:00","2018","01","25","06:00","-8.5","","-10.5","","86","","4","","3","","24.1","","87.35","","","","-10","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 07:00","2018","01","25","07:00","-8.8","","-10.5","","87","","2","","10","","16.1","","87.34","","","","-14","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 08:00","2018","01","25","08:00","-7.9","","-9.8","","86","","2","","16","","16.1","","87.31","","","","-14","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 09:00","2018","01","25","09:00","-8.3","","-10.1","","87","","1","","13","","6.4","","87.36","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 10:00","2018","01","25","10:00","-7.5","","-8.8","","90","","3","","16","","1.0","","87.29","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 11:00","2018","01","25","11:00","-7.5","","-9.0","","89","","35","","15","","2.4","","87.34","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 12:00","2018","01","25","12:00","-7.5","","-8.9","","90","","2","","18","","2.4","","87.33","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 13:00","2018","01","25","13:00","-7.5","","-8.9","","90","","1","","20","","4.0","","87.30","","","","-15","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 14:00","2018","01","25","14:00","-7.3","","-8.7","","90","","1","","19","","2.8","","87.36","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 15:00","2018","01","25","15:00","-7.3","","-8.6","","90","","34","","30","","2.4","","87.43","","","","-16","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 16:00","2018","01","25","16:00","-7.5","","-9.0","","89","","2","","17","","2.4","","87.52","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 17:00","2018","01","25","17:00","-7.4","","-9.2","","87","","36","","17","","4.0","","87.60","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 18:00","2018","01","25","18:00","-7.4","","-9.4","","85","","33","","16","","6.4","","87.70","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 19:00","2018","01","25","19:00","-7.4","","-10.0","","82","","34","","13","","6.4","","87.76","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 20:00","2018","01","25","20:00","-7.3","","-10.0","","81","","34","","13","","6.4","","87.83","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 21:00","2018","01","25","21:00","-8.8","","-11.8","","79","","36","","13","","24.1","","87.90","","","","-15","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 22:00","2018","01","25","22:00","-9.5","","-12.5","","79","","35","","14","","6.4","","87.93","","","","-16","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-25 23:00","2018","01","25","23:00","-10.2","","-13.0","","80","","33","","17","","6.4","","87.97","","","","-17","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 00:00","2018","01","26","00:00","-10.1","","-13.2","","79","","32","","5","","6.4","","88.05","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 01:00","2018","01","26","01:00","-9.2","","-12.9","","74","","28","","10","","6.4","","88.08","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 02:00","2018","01","26","02:00","-9.7","","-13.6","","74","","34","","7","","6.4","","88.12","","","","-14","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 03:00","2018","01","26","03:00","-9.8","","-13.7","","73","","34","","6","","6.4","","88.17","","","","-13","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 04:00","2018","01","26","04:00","-10.9","","-14.8","","73","","33","","7","","6.4","","88.20","","","","-15","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 05:00","2018","01","26","05:00","-10.9","","-15.4","","70","","33","","10","","6.4","","88.29","","","","-16","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 06:00","2018","01","26","06:00","-10.9","","-15.6","","68","","33","","13","","8.1","","88.36","","","","-17","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 07:00","2018","01","26","07:00","-11.0","","-15.8","","68","","34","","15","","16.1","","88.43","","","","-18","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 08:00","2018","01","26","08:00","-11.1","","-15.9","","68","","31","","10","","24.1","","88.45","","","","-17","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 09:00","2018","01","26","09:00","-10.9","","-16.2","","65","","30","","7","","64.4","","88.52","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 10:00","2018","01","26","10:00","-10.4","","-16.2","","63","","34","","10","","64.4","","88.60","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 11:00","2018","01","26","11:00","-10.1","","-15.9","","63","","35","","18","","64.4","","88.63","","","","-18","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 12:00","2018","01","26","12:00","-9.4","","-15.9","","60","","33","","22","","48.3","","88.64","","","","-17","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 13:00","2018","01","26","13:00","-9.1","","-15.2","","61","","2","","16","","48.3","","88.64","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 14:00","2018","01","26","14:00","-9.1","","-15.4","","60","","4","","14","","48.3","","88.63","","","","-15","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 15:00","2018","01","26","15:00","-8.9","","-15.2","","61","","3","","12","","48.3","","88.67","","","","-15","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 16:00","2018","01","26","16:00","-8.9","","-14.8","","63","","1","","17","","48.3","","88.75","","","","-16","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 17:00","2018","01","26","17:00","-10.3","","-15.4","","67","","1","","18","","48.3","","88.82","","","","-18","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 18:00","2018","01","26","18:00","-11.3","","-16.0","","68","","1","","16","","24.1","","88.92","","","","-19","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 19:00","2018","01","26","19:00","-12.6","","-16.8","","71","","1","","13","","24.1","","88.99","","","","-19","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 20:00","2018","01","26","20:00","-12.3","","-16.3","","73","","36","","15","","24.1","","89.08","","","","-20","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 21:00","2018","01","26","21:00","-13.0","","-16.6","","75","","35","","16","","24.1","","89.17","","","","-21","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 22:00","2018","01","26","22:00","-13.7","","-16.8","","77","","36","","14","","16.1","","89.25","","","","-21","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-26 23:00","2018","01","26","23:00","-14.0","","-16.9","","79","","35","","17","","24.1","","89.32","","","","-22","","Mainly Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 00:00","2018","01","27","00:00","-14.6","","-17.7","","77","","35","","22","","16.1","","89.38","","","","-24","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 01:00","2018","01","27","01:00","-14.8","","-17.9","","77","","35","","23","","24.1","","89.39","","","","-25","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 02:00","2018","01","27","02:00","-15.2","","-18.2","","78","","33","","8","","24.1","","89.45","","","","-21","","Mostly Cloudy"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 03:00","2018","01","27","03:00","-15.4","","-18.2","","79","","35","","8","","24.1","","89.47","","","","-21","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 04:00","2018","01","27","04:00","-15.8","","-18.3","","81","","32","","5","","24.1","","89.50","","","","-20","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 05:00","2018","01","27","05:00","-15.8","","-18.3","","81","","36","","3","","24.1","","89.52","","","","-18","","Clear"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 06:00","2018","01","27","06:00","-16.7","","-18.8","","84","","36","","2","","24.1","","89.52","","","","-18","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 07:00","2018","01","27","07:00","-17.4","","-19.6","","83","","22","","6","","16.1","","89.51","","","","-22","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 08:00","2018","01","27","08:00","-17.3","","-19.6","","82","","18","","10","","4.8","","89.52","","","","-24","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 09:00","2018","01","27","09:00","-15.7","","-17.8","","84","","18","","15","","4.8","","89.45","","","","-24","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 10:00","2018","01","27","10:00","-15.4","","-17.6","","84","","18","","18","","4.8","","89.43","","","","-24","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 11:00","2018","01","27","11:00","-14.5","","-16.6","","84","","18","","17","","4.8","","89.39","","","","-23","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 12:00","2018","01","27","12:00","-14.2","","-16.2","","85","","16","","21","","6.4","","89.33","","","","-23","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 13:00","2018","01","27","13:00","-14.2","","-16.3","","84","","15","","18","","6.4","","89.27","","","","-23","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 14:00","2018","01","27","14:00","-14.4","","-16.6","","84","","15","","18","","2.0","","89.17","","","","-23","","Snow,Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 15:00","2018","01","27","15:00","-14.7","","-17.0","","83","","14","","17","","1.2","","89.14","","","","-23","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 16:00","2018","01","27","16:00","-14.2","","-16.9","","80","","14","","17","","1.6","","89.12","","","","-22","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 17:00","2018","01","27","17:00","-14.0","","-16.7","","81","","15","","18","","8.1","","89.13","","","","-22","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 18:00","2018","01","27","18:00","-14.1","","-16.7","","81","","14","","15","","9.7","","89.17","","","","-22","","Fog"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 19:00","2018","01","27","19:00","-14.3","","-16.9","","82","","10","","11","","14.5","","89.26","","","","-21","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 20:00","2018","01","27","20:00","-14.2","","-16.8","","81","","8","","12","","8.1","","89.34","","","","-21","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 21:00","2018","01","27","21:00","-14.3","","-16.9","","81","","1","","14","","2.4","","89.45","","","","-22","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 22:00","2018","01","27","22:00","-14.9","","-17.6","","80","","36","","17","","6.4","","89.56","","","","-23","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-27 23:00","2018","01","27","23:00","-15.2","","-18.4","","77","","36","","26","","4.8","","89.69","","","","-26","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 00:00","2018","01","28","00:00","-15.5","","-19.0","","75","","35","","30","","6.4","","89.85","","","","-27","","Snow"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 01:00","2018","01","28","01:00","-16.1","","-19.9","","73","","34","","20","","11.3","","89.92","","","","-26","","NA"
"-114.01","51.12","CALGARY INTL A","3031092","2018-01-28 02:00","2018","01","28","02:00","-16.5","","-20.5","","72","","34","","23","","16.1","","90.03","","","","-27","","Mainly Clear"
